line,stop_id,stop_name,stop_lat,stop_lon
308,000220102005,"Bettembourg, Gare",49.516763,6.101869
308,000220105003,"Noertzange, Route de Kayl",49.507897,6.05897
308,000220104001,"Huncherange, Kiirch",49.516256,6.064314
308,000220104002,"Huncherange, Kreizung",49.51766,6.064354
308,000220104004,"Huncherange, Rue d'Esch 1",49.518279,6.069609
308,000220103001,"Fennange, Am Duerf",49.518978,6.075883
308,000221401006,"Schifflange, Millchen",49.503458,6.000359
308,000221401009,"Schifflange, Stadhaus",49.505973,6.011672
308,000220105005,"Noertzange, Rue Principale",49.509962,6.060933
308,000220102006,"Bettembourg, Kiircheplaz",49.518426,6.097874
308,000221401004,"Schifflange, Gringe Wee",49.5075,6.021332
308,000221401005,"Schifflange, Huele Wee",49.505334,6.007497
308,000220103002,"Fennange, Rue des Champs",49.51969,6.08304
308,000220105004,"Noertzange, Lohrwies",49.510067,6.049846
308,000220402055,"Esch/Alzette, Lycée des Garçons",49.499948,5.981649
308,000220402057,"Esch/Alzette, LT (Sommet)",49.505943,5.979719
308,000220402059,"Esch/Alzette, Lycée H. Clement",49.501987,5.978084
308,000220102011,"Bettembourg, Rousegärtchen",49.520136,6.091485
308,000220105001,"Noertzange, Am Duerf",49.508292,6.056474
308,000221301026,"Belvaux, Lycée Bel-Val",49.503343,5.937302
341,000221002002,"Limpach, Uecht",49.55596,5.979855
341,000221003001,"Pissange, Wäschbur",49.549,6.00144
341,000221001002,"Ehlange, Am Pull",49.548979,6.012794
341,000221004001,"Reckange/Mess, Am Duerf",49.562099,6.007332
341,000221002001,"Limpach, Kiirch",49.55793,5.979512
341,000190302005,"Dippach, Op der Kopp",49.587393,5.971907
341,000190302002,"Dippach, Bei der Kapell",49.587776,5.980685
341,000190302007,"Dippach, Um Pull",49.587562,5.98561
341,000190302001,"Dippach, Bei der Crèche",49.587398,5.983808
341,000190301003,"Bettange, Këscht",49.576306,5.992793
341,000190903015,"Mamer, Lycee (gare routière)",49.622321,6.035922
657,000110502005,"Marnach, Geschäftszenter",50.052519,6.072148
657,000110103001,"Reuler, Centre Scolaire",50.061634,6.037858
657,000110502007,"Marnach, Munzerstrooss",50.04917,6.058199
657,000110503001,"Munshausen, Am iewweschten Duarref",50.035672,6.036831
657,000110103002,"Reuler, Duerf",50.056753,6.036244
657,000120605001,"Pintsch, An der Kéier",49.992954,6.010727
657,000110503002,"Munshausen, bei der Kierch",50.032749,6.037556
657,000110502006,"Marnach, Bei der Kierch",50.053018,6.06094
657,000110502008,"Marnach, Op der Bréck",50.054841,6.067563
657,000120606001,"Wilwerwiltz, Gare",49.988531,6.000731
657,000120606002,"Wilwerwiltz, Tomm",49.986779,6.007803
657,000110505001,Siebenaler,50.011383,6.025595
657,000110505002,"Siebenaler, Bei der Kierch",50.009802,6.025329
663,000130301006,"Vianden, Gare",49.933683,6.212321
663,000130101003,"Bivels, Loch",49.9566,6.190877
663,000130106003,"Stolzembourg, Kiirch",49.966029,6.166939
663,000130106001,"Stolzembourg, Akescht",49.977132,6.165547
663,000110406001,"Obereisenbach, Bei der Baach",50.004628,6.146985
663,000110502005,"Marnach, Geschäftszenter",50.052519,6.072148
663,000110401002,"Dorscheid, Am Poul",50.036477,6.079186
663,000110403001,"Hosingen, Eesberwee",50.012693,6.090708
663,000130301002,"Vianden, Aale Moart",49.938088,6.203983
663,000130101001,"Bivels, Op der Millen",49.950282,6.195971
663,000110407002,"Rodershausen, Um Weier",50.040346,6.131863
663,000110407001,"Rodershausen, Kiirch",50.036385,6.12992
663,000110101004,"Clervaux, Maison de Retraite",50.05776,6.025688
663,000110101009,"Clervaux, Place Benelux",50.054794,6.03107
663,000110101010,"Clervaux, Police",50.054176,6.025547
663,000110101011,"Clervaux, Postes",50.054987,6.030177
663,000110103003,"Reuler, Hôh",50.052801,6.034015
663,000110101001,"Clervaux, Clinique",50.053376,6.024884
663,000110404001,Kounenhaff,50.016822,6.136252
663,000110502006,"Marnach, Bei der Kierch",50.053018,6.06094
663,000110101008,"Clervaux, Pl. de la Libération",50.05287,6.030029
663,000110408001,"Untereisenbach, Bréck",50.000083,6.144742
663,000110410001,Gemönnerbréck,49.986799,6.163179
663,000130106004,"Stolzembourg, S.E.O.",49.954313,6.17676
663,000130301004,"Vianden, Bréck",49.933721,6.207204
663,000110502008,"Marnach, Op der Bréck",50.054841,6.067563
663,000130106002,"Stolzembourg, Bréck",49.963294,6.169471
663,000110101002,"Clervaux, Gare",50.060643,6.024448
663,000110403005,"Hosingen, Bei der Kierch",50.016141,6.091868
663,000110403006,"Hosingen, Bayrischt",50.019544,6.09197
664,000130301006,"Vianden, Gare",49.933683,6.212321
664,000130101003,"Bivels, Loch",49.9566,6.190877
664,000110502005,"Marnach, Geschäftszenter",50.052519,6.072148
664,000110401002,"Dorscheid, Am Poul",50.036477,6.079186
664,000110403001,"Hosingen, Eesberwee",50.012693,6.090708
664,000130301002,"Vianden, Aale Moart",49.938088,6.203983
664,000130101001,"Bivels, Op der Millen",49.950282,6.195971
664,000110101004,"Clervaux, Maison de Retraite",50.05776,6.025688
664,000110101009,"Clervaux, Place Benelux",50.054794,6.03107
664,000110101010,"Clervaux, Police",50.054176,6.025547
664,000110101011,"Clervaux, Postes",50.054987,6.030177
664,000110103003,"Reuler, Hôh",50.052801,6.034015
664,000110101001,"Clervaux, Clinique",50.053376,6.024884
664,000110502006,"Marnach, Bei der Kierch",50.053018,6.06094
664,000110101008,"Clervaux, Pl. de la Libération",50.05287,6.030029
664,000130106004,"Stolzembourg, S.E.O.",49.954313,6.17676
664,000130301004,"Vianden, Bréck",49.933721,6.207204
664,000130105001,"Putscheid, Gemeng",49.96406,6.131493
664,000110403002,"Hosingen, Ewescht Duerf",50.016719,6.091987
664,000110502008,"Marnach, Op der Bréck",50.054841,6.067563
664,000130106002,"Stolzembourg, Bréck",49.963294,6.169471
664,000110203003,Um Schinker,49.991986,6.088638
664,000110101002,"Clervaux, Gare",50.060643,6.024448
664,000110403004,"Hosingen, Parc Housen",49.993131,6.098434
664,000110403005,"Hosingen, Bei der Kierch",50.016141,6.091868
664,000110403006,"Hosingen, Bayrischt",50.019544,6.09197
664,000130105003,"Putscheid, Am Duerf",49.964051,6.131479
RB,000200415004,"Hollerich, Gare",49.595141,6.120987
RB,000200405035,"Luxembourg, Gare Centrale",49.600622,6.133745
RB,000201004001,"Walferdange, Gare",49.661557,6.135999
RB,000200406009,"Cents, Halte CFL",49.614272,6.163404
RB,000200409008,"Dommeldange, Gare",49.633879,6.136889
RB,000140701016,"Ettelbruck, Gare",49.847155,6.106132
RB,000140401004,"Diekirch, Gare",49.864502,6.153096
RB,000500000079,"Trier, Hauptbahnhof",49.757233,6.651574
RB,000220301023,"Dudelange, Gare-Usines",49.473062,6.078481
RB,000220203003,"Niedercorn, CFL Halte",49.536003,5.893553
RB,000220402034,"Esch/Alzette, Gare",49.494708,5.985977
RB,000220201032,"Obercorn, Gare",49.509359,5.893363
RB,000200204001,"Oetrange, Gare",49.602492,6.259157
RB,000220102005,"Bettembourg, Gare",49.516763,6.101869
RB,000221101001,"Berchem, Gare",49.542487,6.133749
RB,000221201005,"Rumelange, Gare",49.460127,6.033041
RB,000221301006,"Belvaux-Soleuvre, Gare",49.514418,5.925431
RB,000220903008,"Rodange, Gare",49.550916,5.844248
RB,000160807003,"Lorentzweiler, Gare",49.698348,6.140937
RB,000220105002,"Noertzange, Gare",49.507933,6.050513
RB,000221301019,"Belvaux, Belval Lyçée",49.501746,5.9341
RB,000191103002,"Kleinbettingen, Gare",49.644113,5.915879
RB,000161001001,"Cruchten, Gare",49.796192,6.120249
RB,000180703003,"Wasserbillig, Gare",49.713177,6.498918
RB,000180207004,"Wecker, Gare",49.699702,6.386949
RB,000180603001,"Manternach, Gare",49.706798,6.423785
RB,000120604001,"Merkholtz, Gare",49.956871,5.981951
RB,000120603002,"Kautenbach, Op der Gare",49.949064,6.021658
RB,000110501002,"Drauffelt, Op der Gare",50.017325,6.00691
RB,000220301022,"Dudelange, Gare",49.482648,6.08331
RB,000140304001,"Goebelsmühle, Gare",49.921249,6.053359
RB,000220902006,"Pétange, Gare",49.554355,5.877106
RB,000300000017,"Aubange, Gare",49.564036,5.798835
RB,000160904001,"Mersch, Gare",49.752135,6.110073
RB,000300000011,"Athus, Gare",49.563763,5.828108
RB,000300000043,"Messancy, Gare",49.592922,5.818298
RB,000180106003,"Roodt/Syre, Gare",49.666292,6.302738
RB,000110606001,"Troisvierges, Gare",50.119387,5.991283
RB,000190903011,"Mamer, Lycée (gare ferroviaire)",49.618403,6.029763
RB,000120606001,"Wilwerwiltz, Gare",49.988531,6.000731
RB,000120903018,"Wiltz, Gare",49.966291,5.927191
RB,000300000003,"Arlon, Gare",49.680669,5.807857
RB,000400000002,"Audun-le-Tiche, Gare",49.479071,5.959874
RB,000190101011,"Bascharage/Sanem, Gare",49.558281,5.923893
RB,000221301002,"Belval-Rédange, Gare",49.503152,5.923693
RB,000220401001,"Belval-Université, Gare",49.49917,5.946569
RB,000180103002,"Betzdorf, Gare",49.688929,6.349186
RB,000200101007,"Bertrange-Strassen, Gare",49.613042,6.060798
RB,000190901001,"Capellen, Gare",49.638517,5.982422
RB,000110101002,"Clervaux, Gare",50.060643,6.024448
RB,000160301004,"Colmar-Berg, Gare",49.815019,6.101071
RB,000220201021,"Differdange, Gare",49.52263,5.891747
RB,000190301004,"Dippach-Reckange, Gare",49.572494,5.996348
RB,000220301012,"Dudelange-Burange, Gare",49.49267,6.086498
RB,000220301015,"Dudelange-Centre, Gare",49.478724,6.08219
RB,000300000033,Halanzy,49.556124,5.743313
RB,000200802003,"Heisdorf, Gare",49.675028,6.139421
RB,000500000019,Igel,49.707375,6.550666
RB,000220601015,"Kayl, Gare",49.484631,6.035357
RB,000500000028,Kreuz-Konz,49.703707,6.577287
RB,000220901002,"Lamadelaine, Gare",49.55322,5.862119
RB,000220701005,"Leudelange, Gare",49.586772,6.059721
RB,000300000035,Libramont,49.919703,5.379822
RB,000160702002,"Lintgen, Gare",49.720684,6.123084
RB,000190903008,"Mamer, Gare",49.625668,6.020166
RB,000180701004,"Mertert, Gare",49.703139,6.478656
RB,000140307001,"Michelau, Gare",49.89701,6.091715
RB,000200701001,"Munsbach, Gare",49.631101,6.268686
RB,000120904002,"Paradiso, Gare",49.965369,5.953261
RB,000200601013,"Sandweiler-Contern, Gare",49.600952,6.206063
RB,000141301003,"Schieren, Gare",49.829798,6.095222
RB,000221401002,"Schifflange, Gare",49.506497,6.010023
RB,000190303002,"Schouweiler, Gare",49.573517,5.960135
RB,000220602002,"Tétange, Gare",49.477514,6.034986
RB,000500000084,"Trier, Süd",49.744609,6.636803
RB,000300000046,Virton,49.560559,5.519445
RB,000400000095,"Volmerange-les-Mines, Gare",49.456918,6.079028
RB,000200304014,"Howald, Gare",49.580877,6.132744
RB,000300000063,"Bertrix, Gare",49.856049,5.260434
RB,000200417051,"Pfaffenthal-Kirchberg, Gare",49.618936,6.132919
RE,000200415004,"Hollerich, Gare",49.595141,6.120987
RE,000200405035,"Luxembourg, Gare Centrale",49.600622,6.133745
RE,000201004001,"Walferdange, Gare",49.661557,6.135999
RE,000200409008,"Dommeldange, Gare",49.633879,6.136889
RE,000140701016,"Ettelbruck, Gare",49.847155,6.106132
RE,000500000079,"Trier, Hauptbahnhof",49.757233,6.651574
RE,000220402034,"Esch/Alzette, Gare",49.494708,5.985977
RE,000220102005,"Bettembourg, Gare",49.516763,6.101869
RE,000220903008,"Rodange, Gare",49.550916,5.844248
RE,000220105002,"Noertzange, Gare",49.507933,6.050513
RE,000191103002,"Kleinbettingen, Gare",49.644113,5.915879
RE,000180703003,"Wasserbillig, Gare",49.713177,6.498918
RE,000120604001,"Merkholtz, Gare",49.956871,5.981951
RE,000120603002,"Kautenbach, Op der Gare",49.949064,6.021658
RE,000110501002,"Drauffelt, Op der Gare",50.017325,6.00691
RE,000140304001,"Goebelsmühle, Gare",49.921249,6.053359
RE,000220902006,"Pétange, Gare",49.554355,5.877106
RE,000160904001,"Mersch, Gare",49.752135,6.110073
RE,000110606001,"Troisvierges, Gare",50.119387,5.991283
RE,000190903011,"Mamer, Lycée (gare ferroviaire)",49.618403,6.029763
RE,000120606001,"Wilwerwiltz, Gare",49.988531,6.000731
RE,000120903018,"Wiltz, Gare",49.966291,5.927191
RE,000300000003,"Arlon, Gare",49.680669,5.807857
RE,000190101011,"Bascharage/Sanem, Gare",49.558281,5.923893
RE,000220401001,"Belval-Université, Gare",49.49917,5.946569
RE,000200101007,"Bertrange-Strassen, Gare",49.613042,6.060798
RE,000110101002,"Clervaux, Gare",50.060643,6.024448
RE,000220201021,"Differdange, Gare",49.52263,5.891747
RE,000190301004,"Dippach-Reckange, Gare",49.572494,5.996348
RE,000300000032,"Gouvy, Gare",50.188864,5.955445
RE,000500000019,Igel,49.707375,6.550666
RE,000500000025,Koblenz Hbf,50.351099,7.588635
RE,000500000028,Kreuz-Konz,49.703707,6.577287
RE,000220901002,"Lamadelaine, Gare",49.55322,5.862119
RE,000400000035,"Longwy, Gare",49.513375,5.769784
RE,000140307001,"Michelau, Gare",49.89701,6.091715
RE,000200601013,"Sandweiler-Contern, Gare",49.600952,6.206063
RE,000221401002,"Schifflange, Gare",49.506497,6.010023
RE,000500000110,Schweich (Deutschland),49.831063,6.740339
RE,000500000084,"Trier, Süd",49.744609,6.636803
RE,000500000026,Köln Hbf,50.9425,6.958059
RE,000200304014,"Howald, Gare",49.580877,6.132744
RE,000500000109,"Wittlich, Bahnhof",49.973376,6.944689
RE,000200417051,"Pfaffenthal-Kirchberg, Gare",49.618936,6.132919
IC,000200405035,"Luxembourg, Gare Centrale",49.600622,6.133745
IC,000140701016,"Ettelbruck, Gare",49.847155,6.106132
IC,000120603002,"Kautenbach, Op der Gare",49.949064,6.021658
IC,000110501002,"Drauffelt, Op der Gare",50.017325,6.00691
IC,000140304001,"Goebelsmühle, Gare",49.921249,6.053359
IC,000160904001,"Mersch, Gare",49.752135,6.110073
IC,000110606001,"Troisvierges, Gare",50.119387,5.991283
IC,000120606001,"Wilwerwiltz, Gare",49.988531,6.000731
IC,000300000003,"Arlon, Gare",49.680669,5.807857
IC,000300000030,"Bruxelles-Midi, Gare",50.836645,4.335666
IC,000110101002,"Clervaux, Gare",50.060643,6.024448
IC,000300000032,"Gouvy, Gare",50.188864,5.955445
IC,000300000034,Jemelle,50.160433,5.266106
IC,000300000035,Libramont,49.919703,5.379822
IC,000300000036,Liège-Guillemins,50.624624,5.566059
IC,000300000037,Liers,50.698256,5.568441
IC,000300000041,Marloie,50.202505,5.313956
IC,000140307001,"Michelau, Gare",49.89701,6.091715
IC,000300000044,"Namur, Gare",50.469083,4.862952
IC,000300000065,"Liege, Jonfosse",50.640789,5.562348
IC,000300000066,Herstal,50.661238,5.623538
IC,000300000068,"Liege, Palais",50.646545,5.570558
IC,000300000058,"Marbehan, Gare",49.72695,5.539082
IC,000300000078,"Vielsalm, Gare",50.27885,5.909793
IC,000300000079,"Bruxelles, Central",50.84528,4.357431
IC,000300000080,"Bruxelles, Luxembourg",50.838087,4.372712
IC,000300000081,"Bruxelles, Nord",50.860517,4.361758
IC,000300000082,"Bruxelles, Schuman",50.842172,4.378376
IC,000300000084,"Ciney, Gare",50.29129,5.091768
IC,000300000085,"Angleur, Gare",50.613459,5.60034
IC,000200417051,"Pfaffenthal-Kirchberg, Gare",49.618936,6.132919
TER,000200405035,"Luxembourg, Gare Centrale",49.600622,6.133745
TER,000220102005,"Bettembourg, Gare",49.516763,6.101869
TER,000400000047,Metz-Ville,49.109393,6.177657
TER,000400000093,"Thionville, Gare",49.353891,6.169178
TER,000400000024,"Hettange-Grande, Gare SNCF",49.407573,6.157018
TER,000400000104,"Nancy, Ville",48.689789,6.174022
TER,000200304014,"Howald, Gare",49.580877,6.132744
TGV,000200405035,"Luxembourg, Gare Centrale",49.600622,6.133745
TGV,000400000093,"Thionville, Gare",49.353891,6.169178
Bus,000200405035,"Luxembourg, Gare Centrale",49.600622,6.133745
Bus,000200304008,"Gasperich/Howald, P&R Howald",49.578747,6.127376
Bus,000220903008,"Rodange, Gare",49.550916,5.844248
Bus,000191103002,"Kleinbettingen, Gare",49.644113,5.915879
Bus,000400000052,"Mexy, Lorraine",49.504631,5.792106
Bus,000300000011,"Athus, Gare",49.563763,5.828108
Bus,000110606001,"Troisvierges, Gare",50.119387,5.991283
Bus,000300000003,"Arlon, Gare",49.680669,5.807857
Bus,000200101007,"Bertrange-Strassen, Gare",49.613042,6.060798
Bus,000190901001,"Capellen, Gare",49.638517,5.982422
Bus,000300000032,"Gouvy, Gare",50.188864,5.955445
Bus,000190903008,"Mamer, Gare",49.625668,6.020166
CFB,000200405035,"Luxembourg, Gare Centrale",49.600622,6.133745
CFB,000500000070,Saarbrücken Hbf,49.241393,6.990554
S-Lex,000200405035,"Luxembourg, Gare Centrale",49.600622,6.133745
S-Lex,000500000070,Saarbrücken Hbf,49.241393,6.990554
10,000200801005,"Steinsel, Michel Rodange Plaz",49.677001,6.124666
10,000200801008,"Steinsel, Um Gruef",49.675412,6.122264
10,000200801003,"Steinsel, Gonneschhaff",49.671584,6.120272
10,000200801004,"Steinsel, Laval",49.669474,6.119718
10,000200405035,"Luxembourg, Gare Centrale",49.600622,6.133745
10,000200405020,Hamilius,49.611655,6.125898
10,000200402006,"Beggen, Kierch",49.6435,6.129439
10,000200402007,"Beggen, Rue du Pont",49.64944,6.127718
10,000200405023,"Centre, Martyrs",49.606645,6.128491
10,000200419013,"Limpertsberg, Crispinus",49.619869,6.130275
10,000200410005,"Eich, Octroi",49.622444,6.130331
10,000200405026,"Luxembourg/Centre, Paris/Zitha",49.604116,6.130605
10,000200405005,"Centre, Badanstalt",49.613535,6.129166
10,000200410003,"Eich, Eecher Plaz",49.627562,6.129933
10,000220301057,"Dudelange, Waldschoul",49.483588,6.102421
10,000220301004,"Dudelange, Rue Belair",49.478521,6.093041
10,000220301033,"Dudelange, Rue Antoine Zinnen",49.478488,6.087796
10,000220301009,"Dudelange, Breiningerbierg",49.4816,6.090262
10,000220301024,"Dudelange, Gemeng",49.478448,6.084774
10,000220301022,"Dudelange, Gare",49.482648,6.08331
10,000220301032,"Dudelange, Kräizbierg",49.479019,6.099252
10,000220301034,"Dudelange, Lycée Nic Biever",49.483479,6.090579
10,000201001001,"Bereldange, Elterstrachen",49.661048,6.1249
10,000201001003,"Bereldange, Schoul",49.653302,6.127435
10,000201001002,"Bereldange, Police",49.656138,6.127171
10,000200402001,"Beggen, Bastogne",49.645821,6.128319
10,000200402002,"Beggen, Binnchen",49.641641,6.130297
10,000200402005,"Beggen, Henri Heymanns",49.637963,6.132161
10,000200409007,"Dommeldange, Emile Metz",49.635154,6.134238
10,000200410004,"Eich, Klinik",49.631797,6.13456
10,000220301063,"Dudelange, Lenkeschléi",49.481142,6.101764
10,000220301072,"Dudelange, Mayrisch Saint-Hubert",49.479787,6.100463
10,000220301078,"Dudelange, Square Mayrisch",49.482358,6.085702
10,000220301079,"Dudelange, Fohrmann",49.477257,6.083561
10,000220301083,"Dudelange, Rue Léon Weirich",49.484345,6.093538
10,000220301085,"Dudelange, Strutzbierg",49.477691,6.085814
10,000220301088,"Dudelange, Rue Nic Biever",49.484335,6.097419
12,000200409009,"Dommeldange, Jean Engling",49.638231,6.141552
12,000200403010,"Belair, Kierch",49.610704,6.10761
12,000200420001,"Merl, Athénée",49.60522,6.11098
12,000200420004,"Merl, Conservatoire",49.602262,6.105659
12,000200403002,"Belair, Archiducs",49.612703,6.112337
12,000200403001,"Belair, Amsterdam",49.612203,6.108185
12,000200426006,"Weimerskirch, Knupp",49.62879,6.135581
12,000200426011,"Weimerskirch, Tommys Bruch",49.631587,6.138063
12,000200426004,"Weimerskirch, Biechelchen",49.633521,6.141703
12,000200419013,"Limpertsberg, Crispinus",49.619869,6.130275
12,000200410005,"Eich, Octroi",49.622444,6.130331
12,000200409011,"Dommeldange, Van der Meulen",49.636459,6.143747
12,000200409010,"Dommeldange, Parc de l'Europe",49.638828,6.144218
12,000200403014,"Belair, Place de Liège",49.608594,6.107776
12,000200426007,"Weimerskirch, Laval's Park",49.62828,6.132786
12,000200415009,"Hollerich, P+R Bouillon",49.600072,6.106952
12,000200405005,"Centre, Badanstalt",49.613535,6.129166
12,000200405009,"Centre, Charlys Gare",49.612494,6.12272
12,000200410003,"Eich, Eecher Plaz",49.627562,6.129933
12,000220402091,"Esch/Alzette, Rue du X Sep.",49.49345,5.979494
12,000220402031,"Esch/Alzette, Place Pierre Ponath",49.477396,5.979336
12,000220402042,"Esch/Alzette, Hiehl",49.484867,5.977771
12,000220402111,"Esch/Alzette, Wäschbour",49.486773,5.978054
12,000220402095,"Esch/Alzette, Rue Renaudin",49.488198,5.977179
12,000220402083,"Esch/Alzette,  Barbourg",49.486374,5.972803
12,000220402082,"Esch/Alzette, Rue d'Audun",49.489289,5.977609
12,000220402025,"Esch/Alzette, Conserv. de musique",49.489535,5.975661
12,000220402104,"Esch/Alzette, Place Stalingrad",49.495361,5.972069
12,000220402051,"Esch/Alzette, Rue Victor Hugo",49.49661,5.975777
12,000220402034,"Esch/Alzette, Gare",49.494708,5.985977
12,000220402087,"Esch/Alzette, Rue des Mines",49.485503,5.975951
12,000200405029,"Luxembourg/Centre, Royal",49.612491,6.125503
12,000220402050,"Esch/Alzette, Grand-rue",49.496853,5.982668
12,000220402096,"Esch/Alzette, Rue Victor Hugo",49.496941,5.977787
12,000220402047,"Esch/Alzette, Kazebierg",49.480095,5.977996
12,000220402221,"Esch/Alzette, Terres Rouges",49.491287,5.974544
12,000220402122,"Esch/Alzette, Passerelle",49.492828,5.983593
12,000200403022,"Luxembourg, Square New York",49.61323,6.116183
12,000220402036,"Esch/Alzette, Pl. Hôtel de Ville",49.496203,5.985346
13,000200403005,"Belair, Sacré-Coeur",49.610277,6.1132
13,000200405008,"Luxembourg/Strassen, Centre Hospitalier",49.619829,6.097293
13,000200405035,"Luxembourg, Gare Centrale",49.600622,6.133745
13,000200403010,"Belair, Kierch",49.610704,6.10761
13,000200405023,"Centre, Martyrs",49.606645,6.128491
13,000200403019,"Belair, Val Ste Croix",49.612306,6.097574
13,000200403003,"Belair, Aubépines",49.615725,6.098298
13,000200403020,"Belair, Wampach",49.609907,6.1211
13,000200405025,"Luxembourg/Centre, Monterey",49.610454,6.125013
13,000200405026,"Luxembourg/Centre, Paris/Zitha",49.604116,6.130605
13,000200403009,"Belair, Kannerklinik/Maternité",49.617885,6.097602
13,000220901007,"Lamadelaine, Rte de Luxembourg",49.552574,5.854568
13,000190101003,"Bascharage, Bomecht",49.558678,5.888642
13,000221304001,"Soleuvre, Aessen",49.53246,5.942199
13,000221302002,"Ehlerange, Dennebësch",49.52918,5.950863
13,000221302007,"Ehlerange, Rousebësch",49.527936,5.957271
13,000221302001,"Ehlerange, Centre",49.522926,5.964824
13,000220903018,"Rodange, Raths",49.551533,5.848039
13,000190101008,"Bascharage, Dicks Lentz",49.5652,5.914453
13,000190101014,"Bascharage, Op Krattert",49.559584,5.921819
13,000220402067,"Esch/Alzette, Op Zaepert",49.506447,5.969063
13,000220402034,"Esch/Alzette, Gare",49.494708,5.985977
13,000220903009,"Rodange, Gendarmerie",49.549944,5.838296
13,000220402022,"Esch/Alzette, Cite Verte",49.509456,5.968546
13,000221303004,"Sanem, Op Lohr",49.552302,5.927753
13,000221303009,"Sanem, Zentrum",49.548215,5.929711
13,000221303007,"Sanem, Schlass",49.54405,5.931396
13,000221302005,"Ehlerange, Keupewee",49.525889,5.961876
13,000220903008,"Rodange, Gare",49.550916,5.844248
13,000190101016,"Bascharage, Place Schuman",49.565377,5.907608
13,000190101001,"Bascharage, Arcades",49.565683,5.907963
13,000221302003,"Ehlerange, Escherstrooss",49.517725,5.965837
13,000190101007,"Bascharage, Treff - Dribbel - Op Acker",49.563991,5.904902
13,000190101020,"Bascharage, Sicon",49.562537,5.900001
13,000190101002,"Bascharage, Boeltgen",49.567038,5.912871
13,000190101015,"Bascharage, Pierre Clement",49.562552,5.917704
13,000220902013,"Pétange, Maartplaz",49.556055,5.875753
13,000220902011,"Pétange, Lëtzebuergerstrooss",49.557126,5.880788
13,000220902005,"Pétange, Cité CFL",49.558003,5.885268
13,000220402050,"Esch/Alzette, Grand-rue",49.496853,5.982668
13,000220402018,"Esch/Alzette, Rue Large",49.497368,5.980357
13,000220402100,"Esch/Alzette, Piscine municipale",49.500142,5.977355
13,000220402071,"Esch/Alzette, Place Benelux",49.502819,5.97136
13,000200420007,"Merl, Kiirfecht",49.609852,6.099436
13,000200403012,"Belair, Oradour",49.609496,6.104608
13,000190101018,"Bascharage, R.P. André Siebenbour",49.560435,5.894062
13,000220902004,"Pétange, Cactus",49.554756,5.867995
13,000220902019,"Pétange, Porte Lamadelaine",49.554158,5.864175
13,000220902003,"Pétange, Gemeng",49.556715,5.877218
13,000190101011,"Bascharage/Sanem, Gare",49.558281,5.923893
13,000221304013,"Soleuvre, Reitschoul",49.537085,5.938814
13,000221302009,"Ehlerange, ZARE ouest",49.514474,5.966715
13,000220903026,"Rodange, Rue Joseph Moscardo",49.546732,5.836982
13,000220903027,"Rodange, Wissi",49.548987,5.83291
13,000220903028,"Rodange, Beim Casino",49.549677,5.838742
13,000220903029,"Rodange, Brouckerwee",49.546942,5.83477
13,000220402036,"Esch/Alzette, Pl. Hôtel de Ville",49.496203,5.985346
14,000200405035,"Luxembourg, Gare Centrale",49.600622,6.133745
14,000200423004,"Pfaffenthal, Um Bock",49.611657,6.135756
14,000200405020,Hamilius,49.611655,6.125898
14,000200406018,"Cents, Trèves",49.617635,6.169565
14,000200406004,"Cents, Carmel",49.618326,6.172432
14,000200406003,"Cents, Camille Polfer",49.619236,6.176188
14,000200406019,"Cents, Waassertuerm",49.620606,6.181841
14,000200405023,"Centre, Martyrs",49.606645,6.128491
14,000200406011,"Cents, Kéibierg-I.N.S.",49.611157,6.143219
14,000200406007,"Cents, Fort Dumoulin",49.612388,6.147523
14,000200406017,"Cents, Tawioun",49.613863,6.154068
14,000200406012,"Cents, Kierch",49.615294,6.159939
14,000200408008,"Clausen, Tour Jacob",49.611852,6.142556
14,000200408006,"Clausen, Rumm",49.610778,6.139171
14,000200406010,"Cents, Jules Salentiny",49.616897,6.158932
14,000200406002,"Cents, Arthur Knaff",49.618368,6.160577
14,000200406005,"Cents, Charles de Tornaco",49.619244,6.163295
14,000200408005,"Clausen, Plateau Altmunster",49.612838,6.139854
14,000200408001,"Clausen, Clausener Bréck",49.613603,6.143506
14,000200406016,"Cents, Robert Bruch",49.616943,6.166683
14,000200406008,"Cents, Gabriel de Marie",49.619016,6.165732
14,000200405026,"Luxembourg/Centre, Paris/Zitha",49.604116,6.130605
14,000200405005,"Centre, Badanstalt",49.613535,6.129166
14,000220201001,"Differdange, Aal Gare",49.527742,5.890801
14,000190101003,"Bascharage, Bomecht",49.558678,5.888642
14,000220203003,"Niedercorn, CFL Halte",49.536003,5.893553
14,000220903002,"Rodange, Cité à la Wissi",49.547032,5.827906
14,000220903020,"Rodange, Schlackenmillen Wissi",49.548636,5.831937
14,000220903013,"Rodange, Klopp",49.545018,5.838116
14,000220903010,"Rodange, Kierch",49.546301,5.840301
14,000220901009,"Lamadelaine, Spuerkeess",49.549032,5.850357
14,000190101008,"Bascharage, Dicks Lentz",49.5652,5.914453
14,000190101014,"Bascharage, Op Krattert",49.559584,5.921819
14,000221303002,"Sanem, Kierch",49.547614,5.927743
14,000220203011,"Niederkorn, Schoul",49.535502,5.891649
14,000220201018,"Differdange, Fonds de Logement",49.523271,5.88546
14,000220201006,"Differdange, Centre",49.524219,5.889255
14,000220901006,"Lamadelaine, Op Gehren",49.547459,5.851399
